Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP006759,Male,Yes,0,Graduate,No,3566.0,552.0,62.9,360.0,1.0,Semiurban,Y
LP006485,Female,No,0,Graduate,No,4796.0,2295.0,78.3,180.0,1.0,Rural,Y
LP008032,Male,Yes,0,Graduate,Yes,2941.0,2188.0,112.1,360.0,1.0,Urban,N
LP007344,Male,No,0,Graduate,Yes,1556.0,2089.0,141.2,360.0,1.0,Urban,Y
LP005296,Male,Yes,1,Graduate,,5854.0,2309.0,0.0,180.0,1.0,Semiurban,Y
LP002345,Male,Yes,0,Graduate,No,1025.0,2773.0,112.0,360.0,1.0,Rural,Y
LP010124,Male,No,0,Graduate,No,5034.0,2016.0,98.6,360.0,1.0,Rural,Y
LP001535,Male,No,0,Graduate,No,3254.0,0.0,50.0,360.0,1.0,Urban,Y
LP004140,Male,No,1,Not Graduate,No,5209.0,325.0,169.8,360.0,1.0,Rural,Y
LP006654,Male,No,1,Not Graduate,Yes,3654.0,418.0,126.5,360.0,1.0,Semiurban,Y
LP008665,Male,No,0,Graduate,No,754.0,0.0,124.7,300.0,1.0,Semiurban,Y
LP003924,Male,Yes,2,Graduate,No,3645.0,1770.0,137.8,360.0,1.0,Urban,Y
LP006905,Male,No,0,Graduate,No,4784.0,3441.0,159.9,360.0,1.0,Semiurban,Y
LP006607,Male,Yes,0,Graduate,No,2293.0,1616.0,95.4,360.0,1.0,Urban,Y
LP008543,Male,No,2,Not Graduate,No,4957.0,1510.0,110.1,360.0,1.0,Urban,Y
LP004172,Male,Yes,0,Graduate,No,3944.0,661.0,116.0,360.0,1.0,Rural,Y
LP008148,Male,No,1,Graduate,No,4039.0,0.0,103.4,360.0,1.0,Urban,Y
LP010029,Female,Yes,0,Not Graduate,No,3104.0,799.0,117.6,360.0,0.0,Rural,N
LP003647,Female,No,0,Graduate,No,4160.0,3213.0,81.8,360.0,1.0,Rural,Y
LP007513,Male,Yes,0,Not Graduate,No,2084.0,1286.0,182.4,360.0,1.0,Semiurban,Y
LP007440,Male,Yes,0,Graduate,No,5111.0,1110.0,107.5,360.0,1.0,Semiurban,Y
LP006263,Male,No,1,Graduate,Yes,3815.0,1716.0,140.7,360.0,1.0,Rural,Y
LP007333,Male,Yes,0,Not Graduate,No,3737.0,1272.0,148.0,360.0,1.0,Semiurban,Y
LP007042,Female,Yes,1,Graduate,No,1900.0,1231.0,167.2,360.0,1.0,Rural,Y
LP009562,Male,Yes,1,Graduate,No,5137.0,901.0,105.4,240.0,1.0,Urban,Y
LP005028,Male,Yes,2,Graduate,No,4642.0,2760.0,177.3,360.0,1.0,Semiurban,Y
LP004424,Male,No,0,Graduate,No,5288.0,499.0,121.3,360.0,1.0,Semiurban,Y
LP010703,Male,No,0,Graduate,No,3506.0,505.0,201.3,360.0,1.0,Urban,Y
LP006406,Female,Yes,2,Graduate,No,5106.0,1293.0,166.5,360.0,1.0,Semiurban,Y
LP004447,Male,No,0,Not Graduate,No,3445.0,1022.0,75.6,360.0,1.0,Rural,Y
LP003426,Male,No,0,Graduate,No,2835.0,800.0,180.5,360.0,1.0,Urban,Y
LP008666,Male,Yes,0,Graduate,Yes,2693.0,1368.0,73.8,360.0,1.0,Rural,Y
LP006895,Male,No,0,Not Graduate,No,3275.0,0.0,84.6,360.0,1.0,Rural,N
LP001907,Male,Yes,0,Graduate,No,14583.0,0.0,436.0,360.0,1.0,Semiurban,Y
LP010045,Male,Yes,0,Graduate,No,5394.0,3035.0,117.3,360.0,0.0,Semiurban,Y
LP007509,Male,No,0,Not Graduate,No,4306.0,730.0,139.6,180.0,0.0,Rural,Y
LP010004,Male,Yes,3+,Graduate,No,,1039.0,160.0,240.0,1.0,Semiurban,Y
LP003527,Male,No,3+,Not Graduate,No,5515.0,1698.0,135.0,360.0,0.0,Urban,Y
LP008904,Male,Yes,1,Graduate,No,1009.0,0.0,62.6,360.0,1.0,Urban,N
LP006061,Male,Yes,0,Graduate,Yes,3476.0,1165.0,132.3,360.0,1.0,Semiurban,Y
LP009851,Male,Yes,0,Graduate,No,5114.0,0.0,105.1,360.0,1.0,Rural,Y
LP003203,Female,Yes,0,Graduate,Yes,6795.0,3038.0,127.8,240.0,1.0,Urban,Y
LP005579,Female,Yes,0,Graduate,No,4902.0,2143.0,158.8,120.0,1.0,Urban,Y
LP006059,Male,No,1,Not Graduate,No,4373.0,1272.0,80.6,360.0,1.0,Semiurban,Y
LP005259,Male,Yes,0,Graduate,No,3301.0,1476.0,109.2,360.0,1.0,Semiurban,Y
LP003439,Female,Yes,0,Graduate,No,5570.0,2394.0,98.5,240.0,1.0,Urban,Y
LP003640,Male,No,1,Graduate,Yes,3912.0,1265.0,37.6,360.0,1.0,Semiurban,Y
LP009328,Female,No,0,Not Graduate,,6023.0,2261.0,164.2,180.0,1.0,Urban,Y
LP006693,Male,Yes,2,Graduate,Yes,2962.0,838.0,139.6,360.0,1.0,Semiurban,Y
LP004379,Male,Yes,2,Graduate,Yes,4539.0,733.0,81.3,360.0,1.0,Rural,Y
LP005587,Male,No,1,Not Graduate,Yes,3102.0,283.0,118.8,360.0,1.0,Semiurban,N
LP004980,Male,Yes,2,Graduate,No,6409.0,966.0,143.8,360.0,1.0,Semiurban,Y
LP003574,Male,Yes,0,Not Graduate,No,4201.0,0.0,78.4,180.0,1.0,Semiurban,Y
LP008442,Female,Yes,2,Not Graduate,No,4797.0,186.0,178.5,240.0,1.0,Semiurban,Y
LP006532,Male,Yes,0,Graduate,No,4547.0,2974.0,80.4,360.0,1.0,Rural,N
LP005652,Male,Yes,1,Graduate,No,4115.0,1173.0,137.9,180.0,1.0,Urban,Y
LP006708,Female,Yes,2,Not Graduate,No,4591.0,1427.0,111.0,360.0,0.0,Rural,N
LP004360,Male,Yes,2,Graduate,No,4139.0,0.0,134.4,360.0,1.0,Semiurban,Y
LP007711,Male,Yes,0,Graduate,Yes,5130.0,3332.0,162.3,360.0,1.0,Semiurban,N
LP006952,Female,Yes,,Graduate,No,3870.0,2740.0,110.9,360.0,1.0,Urban,Y
LP008723,Male,Yes,2,Not Graduate,No,2413.0,2649.0,119.4,300.0,1.0,Urban,Y
LP004241,Male,No,0,Graduate,No,2577.0,365.0,63.4,360.0,1.0,Semiurban,Y
LP008406,Female,Yes,1,Graduate,No,1475.0,655.0,78.9,360.0,1.0,Urban,Y
LP001994,Female,No,0,Graduate,No,2400.0,1863.0,104.0,360.0,0.0,Urban,N
LP003758,Female,Yes,0,Graduate,Yes,1975.0,1027.0,153.3,360.0,0.0,Rural,Y
LP003329,Female,No,0,Not Graduate,No,4137.0,1449.0,119.8,360.0,0.0,Semiurban,N
LP008003,Male,Yes,0,Graduate,No,4260.0,0.0,151.5,120.0,0.0,Urban,N
LP010209,Male,No,2,Graduate,No,3059.0,1260.0,,360.0,1.0,Rural,Y
LP005636,Female,,1,Not Graduate,No,3952.0,1314.0,116.0,360.0,1.0,Rural,Y
LP006397,Male,Yes,0,Graduate,No,3216.0,1099.0,133.9,180.0,1.0,Semiurban,Y
LP008404,Female,No,0,Graduate,Yes,4827.0,0.0,123.9,360.0,1.0,Rural,Y
LP010302,Male,No,0,Graduate,No,4464.0,2606.0,153.0,360.0,1.0,Semiurban,Y
LP007507,Male,Yes,0,Graduate,No,5032.0,500000.0,160.9,360.0,1.0,Rural,Y
LP006306,Male,Yes,2,Not Graduate,No,3331.0,0.0,78.3,360.0,1.0,Urban,Y
LP007055,Male,Yes,0,Graduate,No,5197.0,4447.0,1000.0,180.0,0.0,Semiurban,N
LP007800,Male,No,0,,No,1521.0,1940.0,181.8,360.0,1.0,Urban,Y
LP007970,Male,Yes,1,Not Graduate,Yes,3026.0,776.0,104.6,240.0,1.0,Semiurban,Y
LP007879,Male,Yes,1,Graduate,No,6098.0,1173.0,190.8,360.0,1.0,Urban,Y
LP007801,Male,Yes,0,Graduate,No,5291.0,1275.0,120.2,360.0,1.0,Semiurban,Y
LP003985,Male,,0,Graduate,No,3821.0,1901.0,105.1,360.0,1.0,Urban,Y
LP005274,Male,No,0,Graduate,No,5140.0,2487.0,96.6,360.0,1.0,Semiurban,Y
LP010335,Female,Yes,0,Graduate,No,6641.0,585.0,148.1,240.0,0.0,Urban,N
LP005003,Female,No,1,Graduate,No,5571.0,699.0,90.9,360.0,1.0,Semiurban,Y
LP004952,Male,Yes,0,Graduate,No,4977.0,2030.0,78.3,360.0,1.0,Urban,Y
LP008686,Male,Yes,0,Graduate,Yes,5769.0,3340.0,111.7,360.0,1.0,Semiurban,Y
LP007337,Male,No,0,Graduate,No,4245.0,1734.0,132.2,360.0,1.0,Urban,Y
LP006239,Male,Yes,2,Graduate,No,2763.0,0.0,102.6,360.0,1.0,Urban,Y
LP005030,Male,Yes,0,Not Graduate,No,6052.0,0.0,113.6,360.0,1.0,Semiurban,Y
LP005680,Female,No,1,Graduate,No,2128.0,1472.0,129.0,360.0,1.0,Semiurban,Y
LP006014,Male,No,1,Graduate,No,1652.0,776.0,151.8,180.0,1.0,Semiurban,Y
LP010445,Female,Yes,0,Graduate,No,2754.0,2664.0,126.2,360.0,1.0,Semiurban,Y
LP007011,Male,Yes,0,Graduate,No,5869.0,3198.0,127.2,240.0,1.0,Semiurban,Y
LP009878,Male,Yes,0,Not Graduate,No,3672.0,2742.0,82.3,360.0,1.0,Semiurban,Y
LP005549,Male,Yes,0,Graduate,Yes,3274.0,1226.0,133.5,360.0,0.0,Rural,Y
LP005288,Male,Yes,1,Graduate,Yes,4348.0,3027.0,102.8,360.0,1.0,Urban,Y
LP001846,Female,No,3+,Graduate,No,3083.0,0.0,255.0,360.0,1.0,Rural,Y
LP004740,Male,Yes,0,Graduate,No,3745.0,111.0,105.8,360.0,1.0,Semiurban,Y
LP007600,Male,Yes,0,Graduate,Yes,4453.0,1208.0,99.7,240.0,1.0,Urban,Y
LP003127,Male,Yes,0,Graduate,No,3214.0,1791.0,135.5,360.0,1.0,Urban,N
LP004604,Male,No,0,Graduate,No,3669.0,0.0,136.0,360.0,1.0,Semiurban,Y
LP003594,Male,Yes,0,Graduate,No,4394.0,0.0,113.2,180.0,0.0,Rural,Y
LP007806,Male,No,1,Graduate,Yes,3453.0,175.0,113.6,360.0,1.0,Urban,Y
LP006855,Male,No,1,Graduate,No,5051.0,0.0,140.2,180.0,1.0,Semiurban,Y
LP003497,Male,No,0,Graduate,No,4489.0,1168.0,111.2,180.0,1.0,Urban,Y
LP008504,Male,Yes,2,Graduate,No,2319.0,2988.0,113.4,360.0,1.0,Urban,Y
LP003154,Male,No,1,Graduate,No,3345.0,1560.0,171.7,360.0,1.0,Urban,Y
LP008455,Female,Yes,0,Graduate,No,4831.0,1850.0,124.4,120.0,1.0,Semiurban,N
LP004148,Male,Yes,0,Graduate,No,2454.0,1510.0,86.2,360.0,1.0,Urban,Y
LP005221,Male,No,3+,Graduate,No,4365.0,4153.0,74.1,240.0,1.0,Semiurban,Y
LP009665,Male,Yes,0,Graduate,No,3686.0,1067.0,120.6,360.0,1.0,Semiurban,Y
LP010651,Male,Yes,0,Graduate,No,1711.0,0.0,140.5,120.0,1.0,Rural,Y
LP004976,Male,No,0,Not Graduate,Yes,1662.0,1008.0,177.0,120.0,1.0,Urban,Y
LP004529,Male,No,0,Not Graduate,Yes,4185.0,1895.0,141.1,360.0,1.0,Rural,Y
LP009002,Male,Yes,0,Graduate,No,2984.0,956.0,165.3,360.0,0.0,Urban,Y
LP009215,Female,Yes,2,Graduate,No,5270.0,2225.0,98.7,360.0,1.0,Semiurban,N
LP004066,Male,Yes,0,Not Graduate,No,10000000.0,738.0,99.9,240.0,0.0,Urban,Y
LP008386,Female,Yes,2,Graduate,No,1355.0,3212.0,77.6,360.0,1.0,Rural,N
LP002524,Male,No,2,Graduate,No,5532.0,4648.0,162.0,360.0,1.0,Rural,Y
LP010323,Female,Yes,2,Graduate,Yes,2452.0,500000.0,118.9,120.0,1.0,Rural,Y
LP010812,Female,Yes,2,Graduate,No,3406.0,391.0,79.0,360.0,1.0,Rural,Y
LP007726,Male,No,0,Graduate,No,2637.0,993.0,0.0,360.0,1.0,Rural,N
LP010714,Male,Yes,0,Not Graduate,No,1526.0,0.0,93.4,240.0,1.0,Urban,Y
LP006527,Male,No,0,Graduate,No,4690.0,2523.0,150.5,360.0,1.0,Rural,N
LP006867,Male,No,1,Graduate,Yes,1.0,1809.0,118.7,180.0,1.0,Semiurban,Y
LP008633,Male,No,0,Not Graduate,No,5036.0,1957.0,113.3,180.0,1.0,Rural,Y
LP006859,Male,Yes,0,Not Graduate,No,4082.0,865.0,,360.0,1.0,Urban,Y
LP004827,Male,No,1,Graduate,No,2199.0,1473.0,93.5,240.0,1.0,Semiurban,Y
LP002785,Male,Yes,1,Graduate,No,3333.0,3250.0,158.0,360.0,1.0,Urban,Y
LP010906,Male,No,0,Graduate,No,3374.0,2453.0,138.3,300.0,1.0,Rural,Y
LP009484,Male,Yes,0,Graduate,No,3919.0,0.0,125.4,360.0,1.0,Rural,Y
LP006735,Female,Yes,2,Graduate,No,5938.0,2737.0,157.2,240.0,0.0,Semiurban,Y
LP008689,Male,Yes,0,Not Graduate,No,3652.0,1355.0,93.4,360.0,1.0,Semiurban,Y
LP008863,Female,Yes,1,Graduate,No,3715.0,1061.0,110.2,360.0,1.0,Rural,Y
LP008432,Male,Yes,2,Graduate,No,3464.0,1611.0,138.1,180.0,1.0,Urban,Y
LP003283,Male,Yes,0,Graduate,No,4730.0,1765.0,150.1,360.0,1.0,Semiurban,Y
LP003070,Male,Yes,0,Not Graduate,Yes,0.0,2381.0,94.2,360.0,0.0,Rural,Y
LP009832,Male,No,0,Not Graduate,No,1892.0,2016.0,115.0,360.0,1.0,Rural,N
LP005588,Male,Yes,0,Graduate,No,3036.0,0.0,147.8,360.0,1.0,Urban,Y
LP008757,Male,Yes,1,Graduate,No,5401.0,1246.0,167.6,240.0,1.0,Semiurban,Y
LP005631,Male,Yes,0,Graduate,No,4057.0,578.0,88.5,180.0,1.0,Rural,Y
LP001273,Male,Yes,0,Graduate,No,6000.0,2250.0,265.0,360.0,,Semiurban,N
LP001404,Female,Yes,0,Graduate,No,3167.0,2283.0,154.0,360.0,1.0,Semiurban,Y
LP008492,Female,No,1,Graduate,No,3186.0,588.0,101.9,360.0,1.0,Rural,Y
LP007188,Female,Yes,2,Graduate,No,2339.0,1993.0,133.2,360.0,1.0,Rural,Y
LP010726,Male,Yes,2,Not Graduate,No,147.0,2066.0,125.9,360.0,1.0,Urban,Y
LP001904,Male,Yes,0,Graduate,No,3103.0,1300.0,80.0,360.0,1.0,Urban,Y
LP004228,Male,Yes,0,Graduate,No,4257.0,0.0,116.7,240.0,0.0,Rural,N
LP006161,Male,Yes,0,Graduate,No,3152.0,2520.0,147.7,360.0,1.0,Rural,Y
LP005081,Male,Yes,3+,Graduate,No,4130.0,1945.0,137.0,360.0,1.0,Semiurban,Y
LP009139,Male,No,1,Graduate,Yes,2495.0,353.0,171.0,360.0,1.0,Semiurban,Y
LP001665,Male,Yes,1,Graduate,No,3125.0,2583.0,170.0,360.0,1.0,Semiurban,N
LP003443,Female,Yes,0,Graduate,No,1793.0,112.0,134.4,240.0,0.0,Urban,Y
LP007127,Male,Yes,1,Graduate,Yes,3807.0,1801.0,124.2,360.0,1.0,Rural,Y
LP009830,Male,No,0,Not Graduate,No,2958.0,721.0,155.6,360.0,1.0,Semiurban,Y
LP006498,Male,Yes,0,Graduate,No,4478.0,1199.0,112.0,360.0,1.0,Urban,Y
LP006869,Male,No,2,Not Graduate,No,2197.0,2956.0,115.0,360.0,0.0,Rural,Y
LP008333,Male,Yes,0,Graduate,No,5607.0,0.0,185.5,360.0,1.0,Semiurban,Y
LP004291,Male,Yes,2,Not Graduate,No,3966.0,2835.0,121.0,180.0,1.0,Semiurban,N
LP005651,Male,Yes,0,Graduate,No,3622.0,1563.0,52.1,360.0,1.0,Semiurban,Y
LP001903,Male,Yes,0,Graduate,No,3993.0,3274.0,207.0,360.0,1.0,Semiurban,Y
LP005863,Male,Yes,3+,Graduate,No,5409.0,2602.0,175.3,120.0,1.0,Semiurban,Y
LP009965,Male,Yes,1,Graduate,No,4773.0,2362.0,158.2,360.0,1.0,Semiurban,
LP010579,Male,No,0,Not Graduate,No,3605.0,500000.0,205.4,240.0,1.0,Urban,Y
LP006477,Female,Yes,1,Graduate,No,5774.0,388.0,129.5,360.0,1.0,Rural,Y
LP009712,Male,No,1,Graduate,No,2036.0,1002.0,116.0,300.0,1.0,Rural,Y
LP006174,Male,Yes,1,Graduate,Yes,4672.0,2238.0,98.7,300.0,1.0,Urban,Y
LP007503,Female,Yes,0,Not Graduate,Yes,2637.0,134.0,180.4,120.0,1.0,Rural,Y
LP003865,Male,Yes,1,Not Graduate,No,4624.0,6.0,75.5,300.0,1.0,Rural,Y
LP001032,Male,No,0,Graduate,No,4950.0,0.0,125.0,360.0,1.0,Urban,Y
LP005244,Female,Yes,0,Graduate,No,5838.0,2502.0,0.0,360.0,1.0,Rural,Y
LP008057,Male,Yes,0,Graduate,No,4115.0,0.0,206.3,360.0,1.0,Rural,N
LP008439,Male,No,0,Not Graduate,Yes,4238.0,416.0,144.1,360.0,1.0,Urban,Y
LP003151,Male,No,0,Not Graduate,Yes,4016.0,2490.0,110.9,120.0,1.0,Rural,Y
LP002328,Male,Yes,0,Not Graduate,No,6096.0,0.0,218.0,360.0,0.0,Rural,N
LP004288,Male,Yes,0,Not Graduate,No,3479.0,1818.0,128.5,180.0,1.0,Rural,Y
LP010625,Male,Yes,2,Graduate,No,4246.0,1383.0,113.9,240.0,1.0,Urban,Y
LP010727,Male,No,1,Graduate,No,3770.0,1254.0,,360.0,1.0,Semiurban,Y
LP008561,Female,Yes,0,Graduate,No,4174.0,2750.0,147.3,360.0,1.0,Semiurban,Y
LP010475,Male,Yes,1,Graduate,No,2709.0,2843.0,158.3,360.0,0.0,Rural,Y
LP009732,Male,Yes,2,Graduate,No,2939.0,0.0,66.5,360.0,1.0,Semiurban,Y
LP008221,Male,Yes,2,Not Graduate,No,3529.0,1424.0,198.5,120.0,1.0,Semiurban,Y
LP006350,Male,Yes,0,Graduate,No,4054.0,0.0,173.1,360.0,1.0,Semiurban,Y
LP009119,Male,Yes,0,Not Graduate,Yes,4099.0,53.0,130.5,360.0,1.0,Semiurban,Y
LP009964,Female,No,1,Graduate,No,4073.0,1180.0,91.2,240.0,1.0,Urban,Y
LP005662,Male,No,0,Graduate,No,5383.0,2628.0,180.1,360.0,1.0,Semiurban,Y
LP001578,Male,Yes,0,Graduate,No,2439.0,3333.0,129.0,360.0,1.0,Rural,Y
LP003464,Male,Yes,0,Graduate,No,3750.0,500.0,104.3,360.0,1.0,Semiurban,N
LP004257,Male,Yes,2,Not Graduate,No,4436.0,1938.0,138.1,360.0,1.0,Semiurban,N
LP009910,Male,Yes,0,Not Graduate,No,5255.0,2814.0,151.5,360.0,1.0,Rural,Y
LP010603,Male,No,0,Graduate,No,5000.0,4359.0,118.4,360.0,0.0,Urban,Y
LP008103,Female,Yes,0,Graduate,No,4854.0,540.0,126.2,360.0,1.0,Rural,Y
LP008179,Male,No,2,Graduate,No,2248.0,2737.0,171.1,360.0,1.0,Semiurban,N
LP004462,Male,No,0,Graduate,No,3297.0,1668.0,181.5,360.0,1.0,Urban,Y
LP007557,Female,Yes,0,Not Graduate,No,810.0,0.0,174.1,180.0,1.0,Semiurban,Y
LP009624,Female,Yes,0,Graduate,No,4885.0,3360.0,135.4,360.0,1.0,Semiurban,Y
LP002138,Male,Yes,0,Graduate,No,2625.0,6250.0,187.0,360.0,1.0,Rural,Y
LP008613,Male,No,1,Graduate,Yes,2858.0,1841.0,83.9,360.0,1.0,Semiurban,Y
LP009877,Male,Yes,0,Not Graduate,No,3757.0,294.0,165.5,360.0,1.0,Rural,Y
LP007361,Male,Yes,0,Graduate,No,4070.0,1335.0,138.0,360.0,1.0,Urban,Y
LP010679,Male,No,1,Graduate,No,1000000.0,1680.0,169.5,360.0,1.0,Urban,Y
LP009499,Male,No,0,Graduate,Yes,5190.0,0.0,177.4,360.0,1.0,Rural,Y
LP006116,Male,Yes,2,Graduate,No,4331.0,0.0,117.0,240.0,1.0,Urban,Y
LP004357,Male,No,1,Graduate,No,2576.0,1843.0,125.6,300.0,1.0,Semiurban,N
LP009546,Male,Yes,0,Graduate,No,3243.0,1156.0,104.4,240.0,1.0,Rural,Y
LP010018,Male,Yes,0,Graduate,No,3084.0,564.0,154.6,180.0,1.0,Semiurban,Y
LP006594,Male,No,0,Graduate,No,4449.0,445.0,148.9,360.0,1.0,Semiurban,N
LP006068,Male,No,0,Graduate,No,2267.0,2363.0,114.5,300.0,1.0,Semiurban,Y
LP005448,Male,No,2,Not Graduate,No,1984.0,2945.0,134.9,240.0,1.0,Rural,Y
LP007220,Male,No,0,Not Graduate,No,4476.0,1191.0,77.2,360.0,1.0,Semiurban,Y
LP007554,Male,Yes,2,Graduate,No,1501.0,0.0,128.2,360.0,1.0,Urban,Y
LP004002,Female,Yes,2,Graduate,No,4595.0,155.0,198.3,300.0,1.0,Rural,Y
LP009028,Male,Yes,0,Graduate,No,820.0,47.0,109.7,180.0,1.0,Rural,Y
LP001333,Male,Yes,0,Graduate,No,1977.0,997.0,50.0,360.0,1.0,Semiurban,Y
LP008286,Male,Yes,0,Graduate,No,3224.0,2405.0,111.9,360.0,1.0,Semiurban,Y
LP008991,Male,Yes,0,Graduate,No,4216.0,2561.0,133.6,180.0,1.0,Urban,Y
LP008416,Male,Yes,0,Graduate,No,2368.0,661.0,169.9,300.0,1.0,Semiurban,Y
LP010753,Male,No,1,Not Graduate,No,4356.0,1015.0,135.4,180.0,1.0,Rural,Y
LP005725,Female,Yes,0,Graduate,No,3683.0,0.0,103.4,120.0,1.0,Urban,Y
LP007931,Male,Yes,0,Graduate,No,3746.0,0.0,161.3,360.0,0.0,Semiurban,Y
LP004796,Female,No,0,Graduate,No,2038.0,26.0,127.6,180.0,1.0,Rural,Y
LP008177,Male,Yes,0,Not Graduate,No,2671.0,0.0,137.4,360.0,1.0,Rural,Y
LP005134,Male,No,0,Graduate,,5427.0,2915.0,171.9,180.0,1.0,Semiurban,N
LP002209,Female,No,0,Graduate,,2764.0,1459.0,110.0,360.0,1.0,Urban,Y
LP005236,Male,Yes,0,Graduate,Yes,5346.0,936.0,46.6,360.0,1.0,Urban,Y
LP010172,Male,Yes,0,Graduate,No,2312.0,1044.0,109.7,360.0,1.0,Urban,Y
LP004809,Female,No,0,Graduate,No,5117.0,360.0,133.2,360.0,1.0,Rural,N
LP009314,Female,Yes,0,Not Graduate,No,2927.0,2193.0,139.0,240.0,1.0,Urban,Y
LP009067,Male,Yes,1,Graduate,Yes,5179.0,583.0,172.3,360.0,1.0,Semiurban,Y
LP006600,Male,No,0,Graduate,No,3399.0,517.0,125.3,180.0,1.0,Semiurban,Y
LP007898,Male,Yes,0,Graduate,No,2849.0,821.0,158.3,240.0,1.0,Urban,Y
LP009568,Male,No,1,Graduate,No,6923.0,1553.0,175.9,360.0,1.0,Urban,Y
LP004770,Male,Yes,0,Graduate,No,2561.0,251.0,156.1,300.0,0.0,Urban,Y
LP008951,Male,Yes,0,Graduate,No,3024.0,1190.0,175.9,120.0,1.0,Urban,N
LP008631,Female,Yes,1,Graduate,No,4409.0,1913.0,96.5,360.0,1.0,Rural,Y
LP007777,Female,Yes,1,Graduate,No,4475.0,199.0,111.1,360.0,1.0,Semiurban,Y
LP001068,Male,Yes,0,Graduate,No,2799.0,2253.0,122.0,360.0,1.0,Semiurban,Y
LP008596,Male,Yes,0,Graduate,No,5154.0,2751.0,107.9,360.0,1.0,Rural,Y
LP005445,Female,No,0,Not Graduate,No,2592.0,3297.0,153.3,240.0,1.0,Semiurban,Y
LP009233,Male,No,0,Not Graduate,No,5313.0,0.0,136.8,360.0,0.0,Urban,N
LP005512,Male,Yes,0,Graduate,No,4080.0,2094.0,110.0,360.0,1.0,Urban,Y
LP005573,Female,Yes,0,Graduate,No,3733.0,453.0,128.9,360.0,1.0,Semiurban,Y
LP004597,Male,No,1,Graduate,No,3214.0,362.0,111.6,240.0,0.0,Urban,N
LP009698,Female,No,0,Graduate,No,4494.0,1532.0,130.9,240.0,1.0,Rural,Y
LP007270,Male,Yes,0,Not Graduate,No,4904.0,3317.0,101.3,360.0,1.0,Urban,Y
LP009670,Female,Yes,0,Graduate,No,4697.0,3559.0,137.6,240.0,1.0,Semiurban,Y
LP005238,Male,No,2,Graduate,No,4834.0,860.0,118.4,180.0,0.0,Rural,Y
LP002335,Female,Yes,0,Not Graduate,No,2149.0,3237.0,178.0,360.0,0.0,Semiurban,N
LP004536,Male,Yes,2,Graduate,No,1909.0,0.0,155.0,360.0,1.0,Urban,Y
LP005598,Male,,0,Graduate,No,3765.0,0.0,143.5,360.0,1.0,Rural,Y
LP009083,Male,Yes,1,Graduate,No,2352.0,1661.0,126.1,360.0,1.0,Semiurban,Y
LP003011,Male,Yes,2,Not Graduate,No,4634.0,847.0,93.9,360.0,1.0,Urban,Y
LP004723,Male,No,0,Graduate,No,2069.0,1089.0,112.9,360.0,1.0,Semiurban,Y
LP009180,Female,No,0,Graduate,No,3124.0,0.0,108.6,180.0,1.0,Urban,Y
LP004486,Female,No,0,Graduate,Yes,2153.0,257.0,103.6,360.0,1.0,Semiurban,Y
LP010447,Female,No,0,Not Graduate,No,3662.0,1610.0,160.5,360.0,1.0,Semiurban,Y
LP004666,Male,Yes,0,Graduate,No,3555.0,62.0,155.4,360.0,1.0,Semiurban,Y
LP008803,Male,Yes,1,Graduate,No,4774.0,1167.0,129.4,360.0,1.0,Rural,Y
LP007394,Male,Yes,1,Graduate,No,1000000.0,1892.0,118.3,360.0,1.0,Rural,N
LP005311,Female,Yes,1,Graduate,No,3250.0,1271.0,151.2,180.0,1.0,Urban,Y
LP010206,Male,No,3+,Graduate,No,1493.0,1790.0,111.6,300.0,1.0,Semiurban,Y
LP004915,Male,No,0,Graduate,No,4280.0,0.0,121.3,360.0,1.0,Rural,Y
LP003545,Female,Yes,0,Graduate,No,2773.0,117.0,161.0,360.0,1.0,Semiurban,Y
LP006777,Male,Yes,0,Graduate,No,5812.0,1220.0,154.9,240.0,0.0,Rural,N
LP010345,Female,Yes,1,Graduate,No,4804.0,185.0,156.8,180.0,1.0,Semiurban,Y
LP006833,Male,Yes,1,Graduate,No,3395.0,3606.0,96.9,120.0,1.0,Urban,N
LP007087,Male,No,0,Graduate,No,5161.0,1918.0,96.9,360.0,1.0,Urban,Y
LP006868,Male,No,1,Not Graduate,No,5271.0,1505.0,157.5,360.0,1.0,Rural,Y
LP009222,Female,Yes,0,Graduate,No,4089.0,299.0,136.8,360.0,1.0,Semiurban,Y
LP005372,Female,Yes,0,Graduate,No,4589.0,0.0,110.6,360.0,0.0,Semiurban,N
LP007586,Male,Yes,1,Not Graduate,No,4608.0,1741.0,124.4,360.0,1.0,Urban,Y
LP010164,Female,Yes,0,Graduate,No,4500.0,1618.0,168.2,360.0,1.0,Rural,Y
LP006104,Female,Yes,0,Graduate,No,3937.0,1447.0,110.6,300.0,1.0,Urban,Y
LP007227,Male,Yes,0,Graduate,No,3756.0,684.0,134.3,360.0,1.0,Rural,Y
LP002224,Male,No,0,Graduate,No,3069.0,0.0,71.0,480.0,1.0,Urban,N
LP001914,Male,Yes,0,Graduate,No,3927.0,800.0,112.0,360.0,1.0,Semiurban,Y
LP008513,Male,Yes,3+,Graduate,No,2458.0,1109.0,96.3,360.0,1.0,Urban,Y
LP006639,Male,No,1,Graduate,No,2734.0,2472.0,109.2,120.0,1.0,Semiurban,Y
